name	term	lev	seq	value
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa20905	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa17534	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa17772	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa17862	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa17865	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa22897	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa22896	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa22931	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23077	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23217	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23288	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23336	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23342	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23560	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00023	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00140	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00144	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00160	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00201	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00289	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00343	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00469	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00928	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01019	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa29440	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa29479	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa29868	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa30003	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa25576	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa25599	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa26210	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa26225	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23741	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23756	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23766	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23885	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23964	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23976	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa24126	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa27160	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa27262	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa27284	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa27343	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa27344	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa27574	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa27615	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa27612	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa27608	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa30254	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa30627	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34524	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34528	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34599	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34598	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34946	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34940	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa35069	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa35070	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa28934	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa28935	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa29000	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa28999	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa29280	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa29283	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34004	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34033	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34160	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34299	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34300	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa34340	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa33219	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa32690	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa32726	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa32770	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01183	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01184	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01327	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01574	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01664	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01699	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01753	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01838	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01891	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01905	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02043	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02083	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02109	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02126	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02127	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02129	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa03578	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa03580	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa03722	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa03826	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa03825	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa04107	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa04153	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa07679	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa07721	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa07814	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa08145	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa08181	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa24500	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa24644	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa24678	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa24800	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa25090	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa25193	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa25212	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa25207	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa25220	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa16409	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa16494	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa16656	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa16657	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa16877	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa17090	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa17184	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02408	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02694	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02692	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02695	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02691	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02690	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02693	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02700	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02901	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02940	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa03067	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa03065	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa03069	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa30741	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa30898	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa30963	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa31169	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa31243	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa31407	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa31537	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa04457	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa04461	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa12416	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa12417	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa12806	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa12812	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa12808	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa12942	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa12940	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa12941	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa13397	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa13676	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa13937	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa13938	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa28150	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa28776	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa08541	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa08593	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa08587	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa08588	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa14438	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa14694	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa14749	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa18213	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa18353	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa18437	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa18537	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa18770	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa19013	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa19014	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa19015	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa06198	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa06415	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa06416	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa22768	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa15912	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa16348	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa10357	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa10753	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa09368	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa09371	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa09603	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa09608	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa21147	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa21279	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa21713	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa20133	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa20231	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa20543	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa20547	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa18045	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23468	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23588	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00079	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00397	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00402	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa00825	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa29670	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa25684	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa25974	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa26056	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa23647	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa30322	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa29222	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa32722	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa32756	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa32808	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01750	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01817	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01951	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01947	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02020	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa04015	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa07897	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa08183	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa08269	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa25138	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa16529	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa16527	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa16893	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02176	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa02562	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa03055	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa30882	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa30993	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa31500	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa31597	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa31801	0
"kinase activity"	GO:0004672;GO:0016301;GO:0016773	3	Mcavernosa01693	0
"RNA cap binding"	GO:0000339	2	Mcavernosa09261	0
"RNA cap binding"	GO:0000339	2	Mcavernosa09259	0
"RNA cap binding"	GO:0000339	2	Mcavernosa32164	0
"RNA cap binding"	GO:0000339	2	Mcavernosa10726	0
"RNA cap binding"	GO:0000339	2	Mcavernosa11034	0
"RNA cap binding"	GO:0000339	2	Mcavernosa22922	0
"RNA cap binding"	GO:0000339	2	Mcavernosa29824	0
"RNA cap binding"	GO:0000339	2	Mcavernosa27440	0
"RNA cap binding"	GO:0000339	2	Mcavernosa33211	0
"RNA cap binding"	GO:0000339	2	Mcavernosa25036	0
"RNA cap binding"	GO:0000339	2	Mcavernosa16805	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	5	Mcavernosa14500	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	5	Mcavernosa22071	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	5	Mcavernosa29868	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	5	Mcavernosa32690	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	5	Mcavernosa02694	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	5	Mcavernosa02692	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	5	Mcavernosa02695	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	5	Mcavernosa02691	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	5	Mcavernosa02690	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	5	Mcavernosa02693	0
"fibroblast growth factor-activated receptor activity"	GO:0005007	5	Mcavernosa02700	0
"eukaryotic initiation factor 4G binding"	GO:0031370	2	Mcavernosa19083	0
"eukaryotic initiation factor 4G binding"	GO:0031370	2	Mcavernosa26978	0
"eukaryotic initiation factor 4G binding"	GO:0031370	2	Mcavernosa22922	0
"eukaryotic initiation factor 4G binding"	GO:0031370	2	Mcavernosa33577	0
"eukaryotic initiation factor 4G binding"	GO:0031370	2	Mcavernosa32654	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa04952	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa04954	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa05148	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa05670	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa05836	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa05835	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa12308	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa12316	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa12541	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa13319	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa14295	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa08397	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa08398	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa08401	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa31719	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa18803	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa06369	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa06504	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa07179	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa07181	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa07180	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa22433	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa16061	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa11203	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa26399	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa26840	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa26839	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa17498	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa24180	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa27612	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa27608	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa34946	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa29019	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa29280	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa07501	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa07671	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa07721	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa08056	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa24483	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa25070	0
"heat shock protein binding"	GO:0031072	3	Mcavernosa02579	0
"DNA-binding transcription factor binding"	GO:0061629;GO:0140297	2	Mcavernosa04271	0
"DNA-binding transcription factor binding"	GO:0061629;GO:0140297	2	Mcavernosa05224	0
